형태소,품사,분류,카운트
",",Punctuation,"876,""와 옛날이랑 지금이랑 댓글 온도차봐라ㅋㅋㅋ분명 옛날엔 성희롱댓글이 8할, 아니 9할이라 해도 과언이 아니었을텐데...진짜 악플달지마세요 성희롱하지마세요 이걸 못 지켜?""",1
",",Punctuation,"877,new thang",1
",",Punctuation,"878,求此妹子的社群平台",1
",",Punctuation,"879,ㄲㅇㄹ",1
",",Punctuation,"88,언제봐도 쩔어... 진짜 물흐르듯이 허리가 ㅎㄷㄷ",1
",",Punctuation,"880,아니근데 저옷이 뭐가야해..??",1
",",Punctuation,"881,하루에 조회수 몇씩 올라가는거냐 뼈 삭는다 그만해라",1
",",Punctuation,"882,민아닮은거 기분탓?",1
",",Punctuation,"883,""Man, she's sexy.. She a good singer? Also, I'd like to know if her chest is real. Just curious.""",2
",",Punctuation,"884,몸매 ㄹㅇㅆㅅㅌㅊ",1
",",Punctuation,"885,She is korean",1
",",Punctuation,"886,그 여자애 누구야?",1
",",Punctuation,"887,ㄲㅇㄹ",1
",",Punctuation,"888,ㄲㅇㄹ",1
",",Punctuation,"889,ㄲㅇㄹ",1
",",Punctuation,"89,I don't get it...they're just moving around sexily and shaking their butts? Strippers can do it better and they take off more clothing.",1
",",Punctuation,"891,ㄲㅇㄹ",1
",",Punctuation,"892,유트버님 한달에 돈 얼마 벌어요 많이 벌겠다",1
",",Punctuation,"893,성적대상화 하지마",1
",",Punctuation,"894,맨앞줄에서 직관하고싶다...",1
",",Punctuation,"896,싼다아주",1
",",Punctuation,"897,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ",1
",",Punctuation,"898,저 여자 이름이 뭐에요",1
",",Punctuation,"899,日本人いないの",1
",",Punctuation,"9,00:30 흐 미쳤다..",1
",",Punctuation,"90,진짜 눈웃음 너무 이쁘다",1
",",Punctuation,"900,겨드랑이 이쁘네요.",1
",",Punctuation,"901,""우와... 댓글중에 """"몇명의 이상한""""분들이 가슴 만지고 싶다,안에 넣고싶다는등 이상한말 싸질르는데 뇌에 뭐가 들어있는지,,""",1
",",Punctuation,"902,girl name pls",1
",",Punctuation,"903,저게 걸그룹이냐 도가 지나치네;; 딸감으로는 ㅈㄴ감사하지만 남들이 보기엔 걍 몸파는 것처럼 보임 외국인들이   k팝을 안좋게볼까 걱정이다 진심ㅋㅋㅋㅋ",1
",",Punctuation,"904,그냥 자기 일 열심히 하는건데 너무 욕하지 맙시다 ㅠㅠ",1
",",Punctuation,"905,우와시발 이만큼 이쁜여자를본적이없다..",1
",",Punctuation,"906,노래가 뭐더라",1
",",Punctuation,"907,what's her name! Anyone?",1
",",Punctuation,"908,노래 제목 알려 주실분? ㅜㅡㅜ",1
",",Punctuation,"909,I lost",1
",",Punctuation,"91,또 보창이형 도네로 가보렷~",1
",",Punctuation,"910,ㄲㅇㄹ",1
",",Punctuation,"911,이노래 이름뭔지아시는분",1
",",Punctuation,"912,Es muy linda",1
",",Punctuation,"913,벗방가즈아",1
",",Punctuation,"914,깨깨로",1
",",Punctuation,"915,ㄲㅇㄹ",1
",",Punctuation,"916,""i kinda pity that girls... sexy of course, still... :/""",1
",",Punctuation,"917,이런애들 뭔가 잘생긴애들이 갑자기 XX하자고 하면 할삘이다",1
",",Punctuation,"918,😍😍😍😍👍👍👍👍👍❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ WOW",1
",",Punctuation,"919,마이크는 왜",1
",",Punctuation,"92,그와중에 춤 개 잘췈",1
",",Punctuation,"920,내 이름도 은솔인데...",1
",",Punctuation,"921,그나저나 이거촬영한새끼 직캠하나로 여자한명 월드스타 만들었네ㅋㅋ",1
",",Punctuation,"922,No sé como llegue aqui",1
",",Punctuation,"923,이건 의상입힌사람이 ㄹㅇ꼴잘알임 저 중간 흰털없었음 이정도조회수 안나왔다",1
",",Punctuation,"924,여자들빼면 남자의 2분의 1은 이상은 다봤다..",1
",",Punctuation,"925,위에쪽은 몸치고 아래쪽은 개잘추네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
",",Punctuation,"926,구찌",1
",",Punctuation,"927,기모띠",1
",",Punctuation,"928,차라리 다 벗고 춰라 그개 덜야할꺼같다",1
",",Punctuation,"929,큰게슴ㅋ",1
",",Punctuation,"93,이영상 진짜 개이쁘게나왔다 ㄹㅇ",1
",",Punctuation,"930,Alguien que hable español?",1
",",Punctuation,"931,Are you sure this girl is a  singer?👩‍🎤",1
",",Punctuation,"932,oof",1
",",Punctuation,"933,야동보다 더야함ㄷㄷ",1
",",Punctuation,"934,I 💗 korea",1
",",Punctuation,"935,안창피하나?",1
",",Punctuation,"936,Who is she?",1
",",Punctuation,"937,쌋다...",1
",",Punctuation,"938,보창 생각나면 정상인가요..?",1
",",Punctuation,"94,I thought she was minah at first lol (girls day )",1
",",Punctuation,"940,여자인척 하는 넘들 왜이리 많노ㅋㅋ",1
",",Punctuation,"941,who is she???",1
",",Punctuation,"942,what is this girl name? who is she",1
",",Punctuation,"944,개꼴ㅋㅋㅋㅋㅋ",1
",",Punctuation,"945,Can anyone tell me this girls name???",1
",",Punctuation,"946,Wtf.... Everybody fool",1
",",Punctuation,"948,Who is this girl?",1
",",Punctuation,"949,이런거 할때마다 안쪽팔리나?",1
",",Punctuation,"95,Now that is dancing!",1
",",Punctuation,"950,What are they saying???",1
",",Punctuation,"951,먹고싶다",1
",",Punctuation,"952,ㅂㅇㄹ",1
",",Punctuation,"953,you sexy girl yeah",1
",",Punctuation,"954,남자들은 이 영상의 뭐를 보고 거시기가 서는거에요?",1
",",Punctuation,"955,나 레즈인가?",1
",",Punctuation,"956,What is her name",1
",",Punctuation,"957,恩率",1
",",Punctuation,"958,자기들이 선택한건데 어쩌겠니 성상품화니 뭐니 해도 자기들이 선택한거잖아. 그냥 멋모르고 철안든 어른이 띨빡이들이 성희롱하는것이나 욕하자.",1
",",Punctuation,"959,nice dance",1
",",Punctuation,"96,열심히 하시니 아름답습니다!",1
",",Punctuation,"960,미쳤나봐 댓글들이 다 성희롱이네",1
",",Punctuation,"961,조회수 살발하네 채널주인 돈졸라버나??",1
",",Punctuation,"962,3d 압승",1
",",Punctuation,"963,why korean population is decreasing again ?",1
",",Punctuation,"964,레전드가 되버린 그년 아니 그녀",1
",",Punctuation,"965,이거 노래 제목아는사람",1
",",Punctuation,"966,짜",1
",",Punctuation,"967,하의실종 수준이네...",1
",",Punctuation,"968,very good",1
",",Punctuation,"969,걸그룹이야 스트립걸이야?",1
",",Punctuation,"97,이뽀요 ㅜㅜㅜ",1
",",Punctuation,"970,보빠야 어디갔누",1
",",Punctuation,"971,So sexy",1
",",Punctuation,"972,jsui pa bien",1
",",Punctuation,"973,Что за музыка",1
",",Punctuation,"974,😮😮😮",1
",",Punctuation,"975,tell me who her name pls",1
",",Punctuation,"976,댓글 상태가 에휴...",1
",",Punctuation,"977,🌟💝💖💝💞💓💓😍😍😍😍😘",1
",",Punctuation,"978,騷",1
",",Punctuation,"979,This man has an incredible click bait thumbnail ability.",1
",",Punctuation,"98,섰어요 언니 언니가 이뻐서 학교 수업듣다가 일어나서 소리치다 벌섰어요 악플 하나하나 읽지 말고 그영상 보고 왛거든요!! 힘내세요 화이팅♥",1
",",Punctuation,"980,자 보자 조회수가 1800만이니까 한번에 한사람당 3억마리.. 18000000x300000000=5400000000000000마리!!! 540조!",1
",",Punctuation,"981,섰다",1
",",Punctuation,"982,Las mujeres asiáticas son tan sexys😍",1
",",Punctuation,"983,Ah que sexy 😍😛😆😋😏😏😏",1
",",Punctuation,"984,ㅁ",1
",",Punctuation,"985,휴지판매합니다 ㅍㅍ",1
",",Punctuation,"987,저랑 톡할 남자있나여",1
",",Punctuation,"988,KreyGasm",1
",",Punctuation,"989,뭘 그리 욕하구 그랴. 여자벗은거 남자가 좋아하고. 남자가 벗은거 여자가 좋아하면 되잖아? 그나저나 저 여성분 어머님이 누구니? 그 여성분 아니신가....",1
",",Punctuation,"99,여자가 봐도 존나 그냥 섹시하다",1
",",Punctuation,"990,여정흔",1
",",Punctuation,"991,음",1
",",Punctuation,"992,ㅡㅡㅡ",1
",",Punctuation,"993,What is her name",1
",",Punctuation,"994,Deixa brasileiro doido",1
",",Punctuation,"995,WOW! so sexy korean girls are very hot and beautiful!!!!!!!",1
",",Punctuation,"996,Wow !!! Get sexy girl",1
",",Punctuation,"997,성희롱 하면 손가락다 빠개쁜다",1
",",Punctuation,"998,브금뭐임",1
",",Punctuation,"999,헐. 너무 야 해요",1
",",Punctuation,"An extremely beautiful young lady, super sexy, 🔥 🔥 🔥!",2
",",Punctuation,"Canon 70D, Sigma 120-300mm",1
",",Punctuation,"Cute Sweet and Sexy, my entire life crush. For me the most dominant girl of this industry. So sad cause she's no more in the stages. But in the same time happy to know her since January 2016. Grettings cool people from a Mexican fan who love and admire to our goodness EUNSOL. Saludos Latinos que vemos estos videos buena vibra y pásenla chido.",1
",",Punctuation,"Hmm... Honestly, I've just seen her.     ",1
",",Punctuation,"I'm a girl,I were straight....now I don't know...",1
",",Punctuation,"Isles, Markus C.",1
",",Punctuation,"Korean singers most of them use the body to earn money why they look like the same appearance? Because of their plastic surgery face & make up. If they don't make up or do plastic surgery, it is terrible. Their dancing no different with night club girl",1
",",Punctuation,"Man, she's sexy.. She a good singer? Also, I'd like to know if her chest is real. Just curious.",2
",",Punctuation,"Oh, my got!",1
",",Punctuation,"Omg, so sexy, I am homosexual since this videp",2
",",Punctuation,"Omg, so sexy, I am homosexual since this videp""",2
",",Punctuation,"People giving her hate. You all know if it was your favs doing it, you wouldn't mind.",1
",",Punctuation,"People say it's a double standard with girls dancing sexually and guys. While I agree with that to some extent, this one just goes too far. While boy member dances have like key points that are """"sexy"""" and the rest is them showing off their talents, this is just girls shaking their hips and showing off their boobs. I really like girl groups, just not this one /:",3
",",Punctuation,"Porn is outlawed in south korea, so the more sexual the girls are, the more popular they get, it's pretty simple",3
",",Punctuation,"She is so pretty, i'm confused",1
",",Punctuation,"Steal This $100,000 Diamond, You Keep It",1
",",Punctuation,"Thanks ,I'm gay now",1
",",Punctuation,"To me, it's quite impressive how she can dance so sexily and not stop looking cute (here, at least)",2
",",Punctuation,"Who am i, where am i 😂😂",1
",",Punctuation,"[샤월, 엑소엘, 워너블]샤엘블",2
",",Punctuation,"her face, movements and body remind me of a robot?? Especially her movements.... especially when she jumps and turns her back... it’s really weird to watch idk",1
",",Punctuation,"i kinda pity that girls... sexy of course, still... :/",1
",",Punctuation,"i'm straight, but i'm not straight for korean girls",1
",",Punctuation,"k-pop nowadays doesn't need to have good songs, or good choreography to be popular..they just need some good body, good looking, n the courage to put on somekind of """"underwear"""" n dance erotically on stage..hmm..sounds easy but..how cheap..",3
",",Punctuation,"nice.....but i prefer Laysha, they have some own great songs too!",1
",",Punctuation,"ㅋㅋㅋㅋㅋㅋㅋ 한마디하자면 바퀴벌래보다 못한 새끼들아 성히롱,자제하자.(몇몇사람들은 착해서 자제 하자,라고 하는데 그래도 하는 놈들이 꼭 한놈쯤 있어 그래서 하는말이다.....",2
",",Punctuation,"ㅋㅋㅋㅋㅋㅋㅋ 한마디하자면 바퀴벌래보다 못한 새끼들아 성히롱,자제하자.(몇몇사람들은 착해서 자제 하자,라고 하는데 그래도 하는 놈들이 꼭 한놈쯤 있어 그래서 하는말이다.....""",2
",",Punctuation,"귀엽고 섹시하면서 수위강한건맞지만 타인에게 함부러말하진말자,",1
",",Punctuation,"너무 잘 하시네요!.  구독, 댓글, 좋와요 하고 갑니다.",2
",",Punctuation,"다른 걸그룹 영상에서 넘어와서 느끼는건데, 다른 걸그룹이 하면 걸레다 눈살 찌푸려진다 이러는데 은솔은 그런 의견이 적은 듯 다른점이라도 있나요 혹시",1
",",Punctuation,"마음이 아프네요.. 그 영상을 보고 이 영상을 보니.. 사실 자기가 입고 싶지는 않았을테고, 순수하게 하고 싶었을텐데..",1
",",Punctuation,"사회악이다,정말  소속사들이 이런 악플들, 성희롱들 가만안뒀으면 좋겠다 성희롱과 악플 때문에  정신적으로 힘드셨을 은솔언니!  좋은일만있으셨으면 좋겠고 또 원하는일만 있으면좋겠습니다 파이팅 !언니 잘되길 빌게요!🙏🏻💕💕",2
",",Punctuation,"사회악이다,정말  소속사들이 이런 악플들, 성희롱들 가만안뒀으면 좋겠다 성희롱과 악플 때문에  정신적으로 힘드셨을 은솔언니!  좋은일만있으셨으면 좋겠고 또 원하는일만 있으면좋겠습니다 파이팅 !언니 잘되길 빌게요!🙏🏻💕💕""",2
",",Punctuation,"성히롱,욕,안좋은말 들만 안하면 뭐라안함 ",4
",",Punctuation,"얘네...오늘 처음봤는데 연예인, 가수라는 느낌보다 쇼걸,직업여성 느낌이 더 강하네",2
",",Punctuation,"와 옛날이랑 지금이랑 댓글 온도차봐라ㅋㅋㅋ분명 옛날엔 성희롱댓글이 8할, 아니 9할이라 해도 과언이 아니었을텐데...진짜 악플달지마세요 성희롱하지마세요 이걸 못 지켜?",1
",",Punctuation,"우와... 댓글중에 """"몇명의 이상한""""분들이 가슴 만지고 싶다,안에 넣고싶다는등 이상한말 싸질르는데 뇌에 뭐가 들어있는지,,",1
",",Punctuation,"유명댄서들 만큼의 압도적인 댄스실력을 선보인 것도 아니고, 아이돌들처럼 노래와 춤을 같이 한것도 아니다. 하지만 예쁘고, 바람직한 의상을 입고 바람직한 춤을 추었다. 이거면 충분하지 않은가",2
",",Punctuation,"제발 악플 좀 달지마세요;; 비난, 성적 발언 같은걸 왜 여기다가 굳이 쓰나요?? 이 영상에 나온 사람도 이 영상 악플 볼 수 있다는 생각 안하세요? ;; 제발 굳이 댓글에 쳐 달아가지고 어그로 끄는 이유는 뭐임?? 진짜 생각을 두 번만 해도 안 그럴 수 있는걸 왜 굳이 쳐 달아가지고;;;",1
",!!",Punctuation,"님들? 님들이뭔데 성적인 발언쓰고날리야 ㅎ 다른사람이 니들보고 이렇게써주면좋겠나요? 아 님들은좋을수도 이미정신반쯤나가서없으니까 ㅋ 아 그리고 이렇게 말해줄사람도없겠네ㅋㅋ 없어서 이런발언하면좋아요?? 싫잖아요 님들이생각하기엔 이게좋을수도있다고생각하지만 그게달라요!!직접 당해서 기분좋은게아니면 하지마세요!! 나도기분나쁘면 상대도기분나쁘니까요 그러니 더이상 성적인발언나오지않기를바라며 여기서맞히도록할께요,,하지마요,!!꼭이여!!",1
",!!",Punctuation,"님들? 님들이뭔데 성적인 발언쓰고날리야 ㅎ 다른사람이 니들보고 이렇게써주면좋겠나요? 아 님들은좋을수도 이미정신반쯤나가서없으니까 ㅋ 아 그리고 이렇게 말해줄사람도없겠네ㅋㅋ 없어서 이런발언하면좋아요?? 싫잖아요 님들이생각하기엔 이게좋을수도있다고생각하지만 그게달라요!!직접 당해서 기분좋은게아니면 하지마세요!! 나도기분나쁘면 상대도기분나쁘니까요 그러니 더이상 성적인발언나오지않기를바라며 여기서맞히도록할께요,,하지마요,!!꼭이여!!""",1
",""",Punctuation,"0,""SKIP NAVIGATION",1
",""",Punctuation,"1,""Canon 70D, Sigma 120-300mm""",1
",""",Punctuation,"1000,""근데 여기댓글 ㅈㄹ 가식적인게 아예 팬티까는 다른 댄스팀직캠영상은 1도 쉴드안치더니 팬티도 안까고 선을 지키면서 활동하는 댄스팀은 쉴드 오지게 치네.",1
",""",Punctuation,"1023,""정면 시선 으로 보았지만 내눈은 아래쪽과 ",1
",""",Punctuation,"1026,""골반 돌리는 클라스 오진다",1
",""",Punctuation,"103,""마음이 아프네요.. 그 영상을 보고 이 영상을 보니.. 사실 자기가 입고 싶지는 않았을테고, 순수하게 하고 싶었을텐데..""",1
",""",Punctuation,"1030,""Hmm... Honestly, I've just seen her.     ",1
",""",Punctuation,"1033,""다른 걸그룹 영상에서 넘어와서 느끼는건데, 다른 걸그룹이 하면 걸레다 눈살 찌푸려진다 이러는데 은솔은 그런 의견이 적은 듯 다른점이라도 있나요 혹시""",1
",""",Punctuation,"1038,""밤비노 왤캐 사람 붐비노 ",1
",""",Punctuation,"1045,""밤비노  몸매 너무 좋아,,, 어쩌면 좋지... 운동을 열시미 하고 있나 봅니다...""",1
",""",Punctuation,"105,""잠시만",1
",""",Punctuation,"1054,""직캠이 1,500만이라...""",1
",""",Punctuation,"1059,""와..씹..이언니..몸매봐",1
",""",Punctuation,"1070,""이걸본 나는 지옥에 갈꺼같다",1
",""",Punctuation,"1088,""Disculpen la ignorancia",1
",""",Punctuation,"1095,""ㅆ...ㅏ ...ㅂ..ㅗ..ㄹ",1
",""",Punctuation,"1134,""와 스바 허리 겁나 잘 돌리네..!",1
",""",Punctuation,"1148,""People say it's a double standard with girls dancing sexually and guys. While I agree with that to some extent, this one just goes too far. While boy member dances have like key points that are """"sexy"""" and the rest is them showing off their talents, this is just girls shaking their hips and showing off their boobs. I really like girl groups, just not this one /:""",1
",""",Punctuation,"1167,""아니 여자가 대놓고 옷 반쯤 안입고 춤추는게 자기 의사로 저러는걸텐데",1
",""",Punctuation,"1172,""비빔밥 잘하게 생겼노 """"밥비비노""""로 이름바꾸자""",1
",""",Punctuation,"1180,""야!내 단백질내놔 이 도둑아. ",1
",""",Punctuation,"1181,""성희롱적인발언쓰시는분들께",1
",""",Punctuation,"1195,""놀랍게도 아무 감흥이 없다",1
",""",Punctuation,"1213,""오우,...이야.....언니멋져""",1
",""",Punctuation,"1215,""コンサートiPhoneで撮影とか",1
",""",Punctuation,"1237,""She has pretty face. Sometimes she remind me Girl's Day Minah. ",1
